target_local_id,target_row_id,target_global_idx,headroom,initial_best,oracle_pool_best,method,step,n_known_hf,best_true_target_rmse,is_stopped,stop_round,stop_reason
2,3,1816188,0.020813291310316253,0.04799291622585815,0.027179624915541895,oracle,0,50,0.04799291622585815,1,0,reached_oracle_pool_best
2,3,1816188,0.020813291310316253,0.04799291622585815,0.027179624915541895,oracle,1,55,0.027179624915541895,1,0,reached_oracle_pool_best
3,4,150549,0.0156913283412545,0.029850872974352693,0.01415954463309819,hf_only,0,50,0.029850872974352693,1,1,reached_oracle_pool_best
3,4,150549,0.0156913283412545,0.029850872974352693,0.01415954463309819,hf_only,1,55,0.029850872974352693,1,1,reached_oracle_pool_best
3,4,150549,0.0156913283412545,0.029850872974352693,0.01415954463309819,hf_only,2,60,0.01415954463309819,1,1,reached_oracle_pool_best
3,4,150549,0.0156913283412545,0.029850872974352693,0.01415954463309819,ar1,0,50,0.029850872974352693,1,0,reached_oracle_pool_best
3,4,150549,0.0156913283412545,0.029850872974352693,0.01415954463309819,ar1,1,55,0.01415954463309819,1,0,reached_oracle_pool_best
3,4,150549,0.0156913283412545,0.029850872974352693,0.01415954463309819,ours_mean,0,50,0.029850872974352693,1,0,reached_oracle_pool_best
3,4,150549,0.0156913283412545,0.029850872974352693,0.01415954463309819,ours_mean,1,55,0.01415954463309819,1,0,reached_oracle_pool_best
3,4,150549,0.0156913283412545,0.029850872974352693,0.01415954463309819,ours_lcb,0,50,0.029850872974352693,1,0,reached_oracle_pool_best
3,4,150549,0.0156913283412545,0.029850872974352693,0.01415954463309819,ours_lcb,1,55,0.01415954463309819,1,0,reached_oracle_pool_best
3,4,150549,0.0156913283412545,0.029850872974352693,0.01415954463309819,random,0,50,0.029850872974352693,0,,
3,4,150549,0.0156913283412545,0.029850872974352693,0.01415954463309819,random,1,55,0.029850872974352693,0,,
3,4,150549,0.0156913283412545,0.029850872974352693,0.01415954463309819,random,2,60,0.029850872974352693,0,,
3,4,150549,0.0156913283412545,0.029850872974352693,0.01415954463309819,oracle,0,50,0.029850872974352693,1,0,reached_oracle_pool_best
3,4,150549,0.0156913283412545,0.029850872974352693,0.01415954463309819,oracle,1,55,0.01415954463309819,1,0,reached_oracle_pool_best
4,5,1055825,0.0697251588542409,0.08094358550150722,0.01121842664726633,hf_only,0,50,0.08094358550150722,0,,
4,5,1055825,0.0697251588542409,0.08094358550150722,0.01121842664726633,hf_only,1,55,0.056548996466578655,0,,
4,5,1055825,0.0697251588542409,0.08094358550150722,0.01121842664726633,hf_only,2,60,0.027221421543836482,0,,
4,5,1055825,0.0697251588542409,0.08094358550150722,0.01121842664726633,hf_only,3,65,0.02486077785086598,0,,
