dataset,setting,seed,comparator,ours_rmse,comparator_rmse,paired_difference,relative_difference_pct
TM,hf500_lfx10,250,MF-DeepONet,0.013996859081089497,0.02014741034489548,0.006150551263805985,43.942367556702116
TM,hf500_lfx10,260,HF-only,0.012079112231731415,0.024786008521914482,0.012706896290183067,105.19726985235293
TM,hf500_lfx10,260,AR1/co-kriging,0.012079112231731415,0.019648415967822075,0.00756930373609066,62.6644043939451
TM,hf500_lfx10,260,FPCA-NARGP,0.012079112231731415,0.023788554593920708,0.011709442362189293,96.93959404921323
TM,hf500_lfx10,260,MF-DeepONet,0.012079112231731415,0.019274139227308248,0.007195026995576833,59.56585929117988
TM,hf500_lfx10,290,HF-only,0.012690469622612,0.025067459791898727,0.012376990169286728,97.5298041550274
TM,hf500_lfx10,290,AR1/co-kriging,0.012690469622612,0.019477039575576782,0.006786569952964783,53.47768959528817
TM,hf500_lfx10,290,FPCA-NARGP,0.012690469622612,0.023382896557450294,0.010692426934838295,84.25556541884335
TM,hf500_lfx10,290,MF-DeepONet,0.012690469622612,0.016982920278773,0.004292450656161,33.82420654088853
TM,hf500_lfx10,377,HF-only,0.0131802037358284,0.025334056466817856,0.012153852730989456,92.21293520638864
TM,hf500_lfx10,377,AR1/co-kriging,0.0131802037358284,0.019662005826830864,0.006481802091002464,49.17831484943333
TM,hf500_lfx10,377,FPCA-NARGP,0.0131802037358284,0.023447629064321518,0.010267425328493118,77.90035369925783
TM,hf500_lfx10,377,MF-DeepONet,0.0131802037358284,0.0174963397654922,0.004316136029663801,32.74711162416279
TM,hf500_lfx10,300,HF-only,0.012988114729523659,0.02478318102657795,0.01179506629705429,90.81430633071469
TM,hf500_lfx10,300,AR1/co-kriging,0.012988114729523659,0.019445117563009262,0.006457002833485603,49.714704311996904
TM,hf500_lfx10,300,FPCA-NARGP,0.012988114729523659,0.023469766601920128,0.010481651872396469,80.7018731407594
TM,hf500_lfx10,300,MF-DeepONet,0.012988114729523659,0.01661220210255375,0.003624087373030091,27.90310563543201
TM,hf500_lfx10,280,HF-only,0.013229379430413246,0.024940747767686844,0.011711368337273598,88.5254550213454
TM,hf500_lfx10,280,AR1/co-kriging,0.013229379430413246,0.01997995190322399,0.006750572472810745,51.02712873509198
TM,hf500_lfx10,280,FPCA-NARGP,0.013229379430413246,0.023457517847418785,0.010228138417005539,77.31381861715975
TM,hf500_lfx10,280,MF-DeepONet,0.013229379430413246,0.019248018528318183,0.006018639097904937,45.49449299238167
TM,hf500_lfx10,270,HF-only,0.014127667061984539,0.02498483471572399,0.010857167653739452,76.85039296370795
TM,hf500_lfx10,270,AR1/co-kriging,0.014127667061984539,0.019541677087545395,0.005414010025560856,38.322038605575266
TM,hf500_lfx10,270,FPCA-NARGP,0.014127667061984539,0.0233168825507164,0.009189215488731861,65.04411130595426
TM,hf500_lfx10,270,MF-DeepONet,0.014127667061984539,0.01925001277186467,0.005122345709880131,36.25754830862064
TM,hf500_lfx10,230,HF-only,0.013803189620375633,0.02511092834174633,0.011307738721370697,81.92120105833172
TM,hf500_lfx10,230,AR1/co-kriging,0.013803189620375633,0.019836699590086937,0.006033509969711304,43.7109837338242
TM,hf500_lfx10,230,FPCA-NARGP,0.013803189620375633,0.02360711060464382,0.009803920984268188,71.02648919490385
TM,hf500_lfx10,230,MF-DeepONet,0.013803189620375633,0.019870343232589256,0.006067153612213622,43.95472190904028
TM,hf200_lfx10,388,HF-only,0.014477699063718319,0.033993322402238846,0.019515623338520527,134.79782424423672
TM,hf200_lfx10,388,AR1/co-kriging,0.014477699063718319,0.024199314415454865,0.009721615351736546,67.14889782520272
TM,hf200_lfx10,388,FPCA-NARGP,0.014477699063718319,0.02744731679558754,0.01296961773186922,89.58341843402168
TM,hf200_lfx10,388,MF-DeepONet,0.014477699063718319,0.024343537806972872,0.009865838743254553,68.14507401924614
TM,hf200_lfx10,210,HF-only,0.014649755321443081,0.033885128796100616,0.019235373474657536,131.301670591743
TM,hf200_lfx10,210,AR1/co-kriging,0.014649755321443081,0.024506645277142525,0.009856889955699444,67.28364904000654
TM,hf200_lfx10,210,FPCA-NARGP,0.014649755321443081,0.027461744844913483,0.012811989523470402,87.45531404689939
TM,hf200_lfx10,210,MF-DeepONet,0.014649755321443081,0.022956853053796307,0.008307097732353226,56.70468584682772
TM,hf200_lfx10,344,HF-only,0.01578497141599655,0.03386922925710678,0.01808425784111023,114.56630084729562
TM,hf200_lfx10,344,AR1/co-kriging,0.01578497141599655,0.02424314245581627,0.008458171039819717,53.583695636269404
TM,hf200_lfx10,344,FPCA-NARGP,0.01578497141599655,0.02786698378622532,0.012082012370228767,76.54123692606
TM,hf200_lfx10,344,MF-DeepONet,0.01578497141599655,0.02219212366046955,0.006407152244473,40.590204920991916
TM,hf200_lfx10,333,HF-only,0.016733815893530846,0.03403116390109062,0.017297348007559776,103.3676246805535
TM,hf200_lfx10,333,AR1/co-kriging,0.016733815893530846,0.024155190214514732,0.007421374320983887,44.349563591487396
TM,hf200_lfx10,333,FPCA-NARGP,0.016733815893530846,0.027256987988948822,0.010523172095417976,62.88566912873798
TM,hf200_lfx10,333,MF-DeepONet,0.016733815893530846,0.025011515002416045,0.008277699108885199,49.466894828723966
TM,hf200_lfx10,311,HF-only,0.014834672212600708,0.03407895192503929,0.019244279712438583,129.7250079856319
TM,hf200_lfx10,311,AR1/co-kriging,0.014834672212600708,0.024529872462153435,0.009695200249552727,65.35500151676781
TM,hf200_lfx10,311,FPCA-NARGP,0.014834672212600708,0.027314824983477592,0.012480152770876884,84.1282678310622
TM,hf200_lfx10,311,MF-DeepONet,0.014834672212600708,0.02270171911636175,0.00786704690376104,53.03148455871306
TM,hf200_lfx10,355,HF-only,0.01679118163883686,0.034099411219358444,0.017308229580521584,103.07928264255581
TM,hf200_lfx10,355,AR1/co-kriging,0.01679118163883686,0.024393169209361076,0.007601987570524216,45.27369028598521
TM,hf200_lfx10,355,FPCA-NARGP,0.01679118163883686,0.027816105633974075,0.011024923995137215,65.6590121664655
TM,hf200_lfx10,355,MF-DeepONet,0.01679118163883686,0.02468008623805998,0.007888904599223118,46.982426662437014
TM,hf200_lfx10,240,HF-only,0.01474504079669714,0.033975858241319656,0.019230817444622517,130.4222735614959
TM,hf200_lfx10,240,AR1/co-kriging,0.01474504079669714,0.024138998240232468,0.009393957443535328,63.70926722454072
TM,hf200_lfx10,240,FPCA-NARGP,0.01474504079669714,0.028455626219511032,0.013710585422813892,92.9843844574851
TM,hf200_lfx10,240,MF-DeepONet,0.01474504079669714,0.022279984885229046,0.007534944088531906,51.10154791989262
TM,hf200_lfx10,220,HF-only,0.014598728157579899,0.03428716957569122,0.019688441418111324,134.86408682724024
TM,hf200_lfx10,220,AR1/co-kriging,0.014598728157579899,0.024415060877799988,0.009816332720220089,67.2410131503359
TM,hf200_lfx10,220,FPCA-NARGP,0.014598728157579899,0.02762087620794773,0.013022148050367832,89.20056534929394
TM,hf200_lfx10,220,MF-DeepONet,0.014598728157579899,0.02259794457234206,0.007999216414762162,54.79392676141338
TM,hf200_lfx10,322,HF-only,0.016178961843252182,0.034224413335323334,0.01804545149207115,111.53652296669105
TM,hf200_lfx10,322,AR1/co-kriging,0.016178961843252182,0.024418165907263756,0.008239204064011574,50.92541872486045
TM,hf200_lfx10,322,FPCA-NARGP,0.016178961843252182,0.027733951807022095,0.011554989963769913,71.41984804537502
TM,hf200_lfx10,322,MF-DeepONet,0.016178961843252182,0.023627078022283116,0.007448116179030934,46.03581027751386
TM,hf200_lfx10,399,HF-only,0.016134828329086304,0.03390054032206535,0.01776571199297905,110.10784639680824
TM,hf200_lfx10,399,AR1/co-kriging,0.016134828329086304,0.02420400269329548,0.008069174364209175,50.01090931759621
TM,hf200_lfx10,399,FPCA-NARGP,0.016134828329086304,0.02768266201019287,0.011547833681106567,71.57084937984281
TM,hf200_lfx10,399,MF-DeepONet,0.016134828329086304,0.022530450784898057,0.006395622455811753,39.63861483597161
TM,hf200_lfx10,200,HF-only,0.0144380833953619,0.03442184254527092,0.01998375914990902,138.4100548714701
TM,hf200_lfx10,200,AR1/co-kriging,0.0144380833953619,0.024307692423462868,0.009869609028100967,68.35816609337142
TM,hf200_lfx10,200,FPCA-NARGP,0.0144380833953619,0.02788517251610756,0.013447089120745659,93.13624774508098
TM,hf200_lfx10,200,MF-DeepONet,0.0144380833953619,0.02249373093407222,0.008055647538710319,55.79443834836223
TM,hf200_lfx10,366,HF-only,0.017051128670573235,0.03405490145087242,0.017003772780299187,99.72227122796994
TM,hf200_lfx10,366,AR1/co-kriging,0.017051128670573235,0.02426648698747158,0.007215358316898346,42.31601588550898
TM,hf200_lfx10,366,FPCA-NARGP,0.017051128670573235,0.027888474985957146,0.010837346315383911,63.557941088597595
TM,hf200_lfx10,366,MF-DeepONet,0.017051128670573235,0.0222106109686228,0.005159482298049564,30.258890175134137
TM,hf200_lfx10,250,HF-only,0.01655067317187786,0.03407420963048935,0.01752353645861149,105.87808892502736
TM,hf200_lfx10,250,AR1/co-kriging,0.01655067317187786,0.024606136605143547,0.008055463433265686,48.67151534931617
TM,hf200_lfx10,250,FPCA-NARGP,0.01655067317187786,0.027253905311226845,0.010703232139348984,64.66946708569789
TM,hf200_lfx10,250,MF-DeepONet,0.01655067317187786,0.021825007937410164,0.005274334765532303,31.867796015053987
TM,hf200_lfx10,260,HF-only,0.015036910772323608,0.03377128019928932,0.018734369426965714,124.58921723102536
TM,hf200_lfx10,260,AR1/co-kriging,0.015036910772323608,0.024380985647439957,0.009344074875116348,62.14092120779697
TM,hf200_lfx10,260,FPCA-NARGP,0.015036910772323608,0.028150999918580055,0.013114089146256447,87.21265521102754
TM,hf200_lfx10,260,MF-DeepONet,0.015036910772323608,0.022905452486662533,0.007868541714338925,52.32817986006459
TM,hf200_lfx10,290,HF-only,0.015855936333537102,0.033828482031822205,0.017972545698285103,113.34900267145456
TM,hf200_lfx10,290,AR1/co-kriging,0.015855936333537102,0.024305304512381554,0.008449368178844452,53.28835838583106
TM,hf200_lfx10,290,FPCA-NARGP,0.015855936333537102,0.028186989948153496,0.012331053614616394,77.76931841316
TM,hf200_lfx10,290,MF-DeepONet,0.015855936333537102,0.020294413118291357,0.004438476784754255,27.99252400734212
TM,hf200_lfx10,377,HF-only,0.014427936635911465,0.03378373384475708,0.019355797208845615,134.15499178634172
TM,hf200_lfx10,377,AR1/co-kriging,0.014427936635911465,0.024416010826826096,0.009988074190914631,69.22732226349044
TM,hf200_lfx10,377,FPCA-NARGP,0.014427936635911465,0.027625657618045807,0.013197720982134342,91.47337776134192
TM,hf200_lfx10,377,MF-DeepONet,0.014427936635911465,0.025605554160402763,0.011177617524491298,77.47204473209256
TM,hf200_lfx10,300,HF-only,0.015296007506549358,0.034048862755298615,0.018752855248749256,122.59967341621507
TM,hf200_lfx10,300,AR1/co-kriging,0.015296007506549358,0.02431274764239788,0.009016740135848522,58.94832446955707
TM,hf200_lfx10,300,FPCA-NARGP,0.015296007506549358,0.02782808057963848,0.012532073073089123,81.93035383725596
TM,hf200_lfx10,300,MF-DeepONet,0.015296007506549358,0.023989715230474568,0.00869370772392521,56.8364504280139
TM,hf200_lfx10,280,HF-only,0.014722426421940327,0.034071121364831924,0.019348694942891598,131.42327486219867
TM,hf200_lfx10,280,AR1/co-kriging,0.014722426421940327,0.024035127833485603,0.009312701411545277,63.25520769909828
TM,hf200_lfx10,280,FPCA-NARGP,0.014722426421940327,0.027920421212911606,0.01319799479097128,89.64551367227592
TM,hf200_lfx10,280,MF-DeepONet,0.014722426421940327,0.023466361276242187,0.00874393485430186,59.391941271793854
TM,hf200_lfx10,270,HF-only,0.01688407175242901,0.03382282704114914,0.01693875528872013,100.3238764741879
TM,hf200_lfx10,270,AR1/co-kriging,0.01688407175242901,0.024382738396525383,0.0074986666440963745,44.4126674776633
TM,hf200_lfx10,270,FPCA-NARGP,0.01688407175242901,0.02825578860938549,0.011371716856956482,67.35174443522784
TM,hf200_lfx10,270,MF-DeepONet,0.01688407175242901,0.023776680097988317,0.006892608345559308,40.82314057074361
TM,hf200_lfx10,230,HF-only,0.01694844849407673,0.033902253955602646,0.016953805461525917,100.0316074208861
TM,hf200_lfx10,230,AR1/co-kriging,0.01694844849407673,0.024133386090397835,0.007184937596321106,42.39289277028603
TM,hf200_lfx10,230,FPCA-NARGP,0.01694844849407673,0.027775051072239876,0.010826602578163147,63.87960869661261
TM,hf200_lfx10,230,MF-DeepONet,0.01694844849407673,0.02355859406122842,0.0066101455671516915,39.00147892275718
TM,hf400_lfx10,388,HF-only,0.013217942789196968,0.02711697854101658,0.01389903575181961,105.15279097121906
TM,hf400_lfx10,388,AR1/co-kriging,0.013217942789196968,0.02069210074841976,0.007474157959222794,56.545546295838314
TM,hf400_lfx10,388,FPCA-NARGP,0.013217942789196968,0.025553248822689056,0.012335306033492088,93.32243474055389
TM,hf400_lfx10,388,MF-DeepONet,0.013217942789196968,0.019035864545188432,0.005817921755991464,44.01533467633447
TM,hf400_lfx10,210,HF-only,0.012510007247328758,0.026811562478542328,0.01430155523121357,114.32091883293958
TM,hf400_lfx10,210,AR1/co-kriging,0.012510007247328758,0.020649243146181107,0.008139235898852348,65.06180002885534
TM,hf400_lfx10,210,FPCA-NARGP,0.012510007247328758,0.025573525577783585,0.013063518330454826,104.42454646254708
TM,hf400_lfx10,210,MF-DeepONet,0.012510007247328758,0.0198656901977963,0.00735568295046754,58.798390800598355
TM,hf400_lfx10,344,HF-only,0.012278017587959766,0.026865236461162567,0.0145872188732028,118.80760691780988
TM,hf400_lfx10,344,AR1/co-kriging,0.012278017587959766,0.021144602447748184,0.008866584859788418,72.21511776040529
TM,hf400_lfx10,344,FPCA-NARGP,0.012278017587959766,0.02548939920961857,0.013211381621658802,107.60191152205486
TM,hf400_lfx10,344,MF-DeepONet,0.012278017587959766,0.01943092045743999,0.007152902869480223,58.25779950416913
TM,hf400_lfx10,333,HF-only,0.012827642261981964,0.026853792369365692,0.014026150107383728,109.34316549311522
TM,hf400_lfx10,333,AR1/co-kriging,0.012827642261981964,0.020836401730775833,0.008008759468793869,62.43360475159102
TM,hf400_lfx10,333,FPCA-NARGP,0.012827642261981964,0.02545166201889515,0.012624019756913185,98.41262719282197
TM,hf400_lfx10,333,MF-DeepONet,0.012827642261981964,0.021488135676936373,0.00866049341495441,67.51430417280984
TM,hf400_lfx10,311,HF-only,0.012696713209152222,0.027035033330321312,0.01433832012116909,112.92938483349803
TM,hf400_lfx10,311,AR1/co-kriging,0.012696713209152222,0.0210003312677145,0.008303618058562279,65.39974497161005
TM,hf400_lfx10,311,FPCA-NARGP,0.012696713209152222,0.025279585272073746,0.012582872062921524,99.10338097462392
TM,hf400_lfx10,311,MF-DeepONet,0.012696713209152222,0.020433279123090564,0.0077365659139383425,60.93361160872377
TM,hf400_lfx10,355,HF-only,0.013505726121366024,0.026983777061104774,0.01347805093973875,99.79508557053077
TM,hf400_lfx10,355,AR1/co-kriging,0.013505726121366024,0.020639367401599884,0.00713364128023386,52.81938354242544
TM,hf400_lfx10,355,FPCA-NARGP,0.013505726121366024,0.02524336241185665,0.011737636290490627,86.90859110434438
TM,hf400_lfx10,355,MF-DeepONet,0.013505726121366024,0.020060517805659563,0.006554791684293539,48.53342667688097
TM,hf400_lfx10,240,HF-only,0.012629722245037556,0.026859816163778305,0.01423009391874075,112.67147164960028
TM,hf400_lfx10,240,AR1/co-kriging,0.012629722245037556,0.02074296399950981,0.008113241754472256,64.23927301853446
TM,hf400_lfx10,240,FPCA-NARGP,0.012629722245037556,0.025471743196249008,0.012842020951211452,101.68094517088302
TM,hf400_lfx10,240,MF-DeepONet,0.012629722245037556,0.019608055544428227,0.006978333299390672,55.25326023802768
TM,hf400_lfx10,220,HF-only,0.012683404609560966,0.026846595108509064,0.014163190498948097,111.66710307634311
TM,hf400_lfx10,220,AR1/co-kriging,0.012683404609560966,0.020831648260354996,0.00814824365079403,64.24334712662044
TM,hf400_lfx10,220,FPCA-NARGP,0.012683404609560966,0.0255610141903162,0.012877609580755234,101.53117382258603
TM,hf400_lfx10,220,MF-DeepONet,0.012683404609560966,0.01773864450900304,0.0050552398994420725,39.8571208209454
TM,hf400_lfx10,322,HF-only,0.013404538854956627,0.027066683396697044,0.013662144541740417,101.92177955221888
TM,hf400_lfx10,322,AR1/co-kriging,0.013404538854956627,0.020659148693084717,0.00725460983812809,54.12054764901917
TM,hf400_lfx10,322,FPCA-NARGP,0.013404538854956627,0.025131458416581154,0.011726919561624527,87.4846922263815
TM,hf400_lfx10,322,MF-DeepONet,0.013404538854956627,0.01896007800662096,0.005555539151664332,41.44520905775172
TM,hf400_lfx10,399,HF-only,0.013733861036598682,0.026754768565297127,0.013020907528698444,94.80879043409334
TM,hf400_lfx10,399,AR1/co-kriging,0.013733861036598682,0.020886627957224846,0.0071527669206261635,52.081253054513304
TM,hf400_lfx10,399,FPCA-NARGP,0.013733861036598682,0.02501005120575428,0.011276190169155598,82.10502595815001
TM,hf400_lfx10,399,MF-DeepONet,0.013733861036598682,0.020102738994796473,0.00636887795819779,46.37354303517186
TM,hf400_lfx10,200,HF-only,0.012322060763835907,0.026820708066225052,0.014498647302389145,117.66414384955246
TM,hf400_lfx10,200,AR1/co-kriging,0.012322060763835907,0.020668523386120796,0.00834646262228489,67.73593136937755
TM,hf400_lfx10,200,FPCA-NARGP,0.012322060763835907,0.02550901658833027,0.013186955824494362,107.01907803601198
TM,hf400_lfx10,200,MF-DeepONet,0.012322060763835907,0.01815672920787275,0.005834668444036843,47.351401326968364
TM,hf400_lfx10,366,HF-only,0.013081948272883892,0.02672022394835949,0.013638275675475597,104.25263417181411
TM,hf400_lfx10,366,AR1/co-kriging,0.013081948272883892,0.020708508789539337,0.007626560516655445,58.298354018595916
TM,hf400_lfx10,366,FPCA-NARGP,0.013081948272883892,0.025918185710906982,0.01283623743802309,98.12175656304873
TM,hf400_lfx10,366,MF-DeepONet,0.013081948272883892,0.01826030901845618,0.005178360745572288,39.58401789667624
TM,hf400_lfx10,250,HF-only,0.013966257683932781,0.026793798431754112,0.012827540747821331,91.84665669299898
TM,hf400_lfx10,250,AR1/co-kriging,0.013966257683932781,0.02082516998052597,0.006858912296593189,49.11059534927453
TM,hf400_lfx10,250,FPCA-NARGP,0.013966257683932781,0.025229090824723244,0.011262833140790462,80.64317153296962
TM,hf400_lfx10,250,MF-DeepONet,0.013966257683932781,0.01966764965926488,0.0057013919753321,40.82261765720647
TM,hf400_lfx10,260,HF-only,0.012046530842781067,0.026628926396369934,0.014582395553588867,121.05058081785785
TM,hf400_lfx10,260,AR1/co-kriging,0.012046530842781067,0.02071249857544899,0.008665967732667923,71.93745523725646
TM,hf400_lfx10,260,FPCA-NARGP,0.012046530842781067,0.025081750005483627,0.01303521916270256,108.20724516314976
TM,hf400_lfx10,260,MF-DeepONet,0.012046530842781067,0.02081952843898013,0.008772997596199063,72.82592566021876
TM,hf400_lfx10,290,HF-only,0.012873622588813305,0.027057595551013947,0.014183972962200642,110.17856756594668
TM,hf400_lfx10,290,AR1/co-kriging,0.012873622588813305,0.02066139318048954,0.007787770591676235,60.494010430626695
TM,hf400_lfx10,290,FPCA-NARGP,0.012873622588813305,0.025343259796500206,0.012469637207686901,96.86191374386374
TM,hf400_lfx10,290,MF-DeepONet,0.012873622588813305,0.016533868689526665,0.00366024610071336,28.43213769443557
TM,hf400_lfx10,377,HF-only,0.012480572797358036,0.0269390270113945,0.014458454214036465,115.84768142290007
TM,hf400_lfx10,377,AR1/co-kriging,0.012480572797358036,0.020615454763174057,0.008134881965816021,65.18035748758312
TM,hf400_lfx10,377,FPCA-NARGP,0.012480572797358036,0.02562502957880497,0.013144456781446934,105.31933906294294
TM,hf400_lfx10,377,MF-DeepONet,0.012480572797358036,0.019301801999634983,0.006821229202276947,54.65477677211183
TM,hf400_lfx10,300,HF-only,0.013159982860088348,0.026886986568570137,0.013727003708481789,104.3086746724656
TM,hf400_lfx10,300,AR1/co-kriging,0.013159982860088348,0.02099006250500679,0.007830079644918442,59.49916294089972
TM,hf400_lfx10,300,FPCA-NARGP,0.013159982860088348,0.025114141404628754,0.011954158544540405,90.83718931576293
TM,hf400_lfx10,300,MF-DeepONet,0.013159982860088348,0.018047455730350114,0.004887472870261766,37.13889996836177
TM,hf400_lfx10,280,HF-only,0.013781845569610596,0.026526864618062973,0.012745019048452377,92.47686736931334
TM,hf400_lfx10,280,AR1/co-kriging,0.013781845569610596,0.020698286592960358,0.006916441023349762,50.18515835499371
TM,hf400_lfx10,280,FPCA-NARGP,0.013781845569610596,0.02549228072166443,0.011710435152053833,84.9700070495327
TM,hf400_lfx10,280,MF-DeepONet,0.013781845569610596,0.019676777127386275,0.005894931557775679,42.773165088819376
TM,hf400_lfx10,270,HF-only,0.013112939894199371,0.026865612715482712,0.01375267282128334,104.87863844603574
TM,hf400_lfx10,270,AR1/co-kriging,0.013112939894199371,0.02103661373257637,0.007923673838376999,60.42637198300671
TM,hf400_lfx10,270,FPCA-NARGP,0.013112939894199371,0.025548363104462624,0.012435423210263252,94.83322054853753
TM,hf400_lfx10,270,MF-DeepONet,0.013112939894199371,0.01822975014556723,0.00511681025136786,39.021076071822215
TM,hf400_lfx10,230,HF-only,0.011905212886631489,0.026802288368344307,0.014897075481712818,125.1306937857527
TM,hf400_lfx10,230,AR1/co-kriging,0.011905212886631489,0.02083323337137699,0.008928020484745502,74.99253116902166
TM,hf400_lfx10,230,FPCA-NARGP,0.011905212886631489,0.02570377103984356,0.01379855815321207,115.90349777538748
TM,hf400_lfx10,230,MF-DeepONet,0.011905212886631489,0.019251297367274628,0.007346084480643139,61.704772107789424
TM,hf300_lfx10,388,HF-only,0.013021786697208881,0.029820755124092102,0.01679896842688322,129.00663186630103
TM,hf300_lfx10,388,AR1/co-kriging,0.013021786697208881,0.021612320095300674,0.008590533398091793,65.97046624894499
TM,hf300_lfx10,388,FPCA-NARGP,0.013021786697208881,0.02738175168633461,0.014359964989125729,110.27645685675127
TM,hf300_lfx10,388,MF-DeepONet,0.013021786697208881,0.023446021858601403,0.010424235161392521,80.05226474510502
TM,hf300_lfx10,210,HF-only,0.012393302284181118,0.029817771166563034,0.017424468882381916,140.59585155622813
TM,hf300_lfx10,210,AR1/co-kriging,0.012393302284181118,0.02144271321594715,0.009049410931766033,73.01856054392181
TM,hf300_lfx10,210,FPCA-NARGP,0.012393302284181118,0.02738722413778305,0.014993921853601933,120.98407276598313
TM,hf300_lfx10,210,MF-DeepONet,0.012393302284181118,0.01971206556007815,0.007318763275897033,59.0541819127477
TM,hf300_lfx10,344,HF-only,0.013191452249884605,0.029907112941145897,0.01671566069126129,126.71584882860425
TM,hf300_lfx10,344,AR1/co-kriging,0.013191452249884605,0.021736185997724533,0.008544733747839928,64.77477677194089
TM,hf300_lfx10,344,FPCA-NARGP,0.013191452249884605,0.027293208986520767,0.014101756736636162,106.90071471667966
TM,hf300_lfx10,344,MF-DeepONet,0.013191452249884605,0.020377534452967454,0.007186082203082849,54.475292537602975
TM,hf300_lfx10,333,HF-only,0.015414421446621418,0.029799768701195717,0.014385347254574299,93.32395188745359
TM,hf300_lfx10,333,AR1/co-kriging,0.015414421446621418,0.02174076996743679,0.0063263485208153725,41.04175134125453
TM,hf300_lfx10,333,FPCA-NARGP,0.015414421446621418,0.027444304898381233,0.012029883451759815,78.0430423121496
TM,hf300_lfx10,333,MF-DeepONet,0.015414421446621418,0.0207399018678885,0.005325480421267081,34.548688315735234
TM,hf300_lfx10,311,HF-only,0.015482891350984573,0.03021973744034767,0.014736846089363098,95.1814861661867
TM,hf300_lfx10,311,AR1/co-kriging,0.015482891350984573,0.021636368706822395,0.006153477355837822,39.74372238584827
TM,hf300_lfx10,311,FPCA-NARGP,0.015482891350984573,0.02690008096396923,0.011417189612984657,73.74068159600323
TM,hf300_lfx10,311,MF-DeepONet,0.015482891350984573,0.01857668068139709,0.0030937893304125164,19.981986957596128
TM,hf300_lfx10,355,HF-only,0.013383029960095882,0.029964866116642952,0.01658183615654707,123.90195797206651
TM,hf300_lfx10,355,AR1/co-kriging,0.013383029960095882,0.021635718643665314,0.008252688683569431,61.66532323529451
TM,hf300_lfx10,355,FPCA-NARGP,0.013383029960095882,0.027055785059928894,0.013672755099833012,102.16486954449778
TM,hf300_lfx10,355,MF-DeepONet,0.013383029960095882,0.022105685338328268,0.008722655378232386,65.17698461589555
TM,hf300_lfx10,240,HF-only,0.013988972641527653,0.029803428798913956,0.015814456157386303,113.04944660796262
TM,hf300_lfx10,240,AR1/co-kriging,0.013988972641527653,0.0216845590621233,0.007695586420595646,55.011805497070846
TM,hf300_lfx10,240,FPCA-NARGP,0.013988972641527653,0.027194732800126076,0.013205760158598423,94.40121513566918
TM,hf300_lfx10,240,MF-DeepONet,0.013988972641527653,0.020284798906938656,0.006295826265411003,45.00563713107293
TM,hf300_lfx10,220,HF-only,0.013150341808795929,0.029822390526533127,0.016672048717737198,126.78034502940211
TM,hf300_lfx10,220,AR1/co-kriging,0.013150341808795929,0.021859504282474518,0.008709162473678589,66.22765096381944
TM,hf300_lfx10,220,FPCA-NARGP,0.013150341808795929,0.02722957544028759,0.014079233631491661,107.06363253671795
TM,hf300_lfx10,220,MF-DeepONet,0.013150341808795929,0.01944910210104561,0.00629876029224968,47.89807279409726
TM,hf300_lfx10,322,HF-only,0.01551794447004795,0.030203567817807198,0.014685623347759247,94.63639579394544
TM,hf300_lfx10,322,AR1/co-kriging,0.01551794447004795,0.0216970331966877,0.006179088726639748,39.818989806068394
TM,hf300_lfx10,322,FPCA-NARGP,0.01551794447004795,0.0269171092659235,0.01139916479587555,73.45795583865964
TM,hf300_lfx10,322,MF-DeepONet,0.01551794447004795,0.019488774623354584,0.003970830153306633,25.588634892791074
TM,hf300_lfx10,399,HF-only,0.012849324382841587,0.029785489663481712,0.016936165280640125,131.8058815859293
TM,hf300_lfx10,399,AR1/co-kriging,0.012849324382841587,0.021621137857437134,0.008771813474595547,68.26672915432842
TM,hf300_lfx10,399,FPCA-NARGP,0.012849324382841587,0.02711227349936962,0.014262949116528034,111.00154912093384
TM,hf300_lfx10,399,MF-DeepONet,0.012849324382841587,0.020050629789232055,0.007201305406390468,56.04423385876046
TM,hf300_lfx10,200,HF-only,0.012455279007554054,0.030059602111577988,0.017604323104023933,141.34025495010602
TM,hf300_lfx10,200,AR1/co-kriging,0.012455279007554054,0.021944381296634674,0.00948910228908062,76.18538519551055
TM,hf300_lfx10,200,FPCA-NARGP,0.012455279007554054,0.027221517637372017,0.014766238629817963,118.5540574471461
TM,hf300_lfx10,200,MF-DeepONet,0.012455279007554054,0.022636651615261152,0.010181372607707097,81.7434326564034
TM,hf300_lfx10,366,HF-only,0.013266188092529774,0.0300891250371933,0.016822936944663525,126.81063186595829
TM,hf300_lfx10,366,AR1/co-kriging,0.013266188092529774,0.02135513909161091,0.008088950999081135,60.974192003474194
TM,hf300_lfx10,366,FPCA-NARGP,0.013266188092529774,0.026913046836853027,0.013646858744323254,102.86948028430139
TM,hf300_lfx10,366,MF-DeepONet,0.013266188092529774,0.021979473029930453,0.00871328493740068,65.68039648335119
TM,hf300_lfx10,250,HF-only,0.014752339571714401,0.03000846691429615,0.015256127342581749,103.41496864560582
TM,hf300_lfx10,250,AR1/co-kriging,0.014752339571714401,0.021551355719566345,0.006799016147851944,46.08771452690887
TM,hf300_lfx10,250,FPCA-NARGP,0.014752339571714401,0.02714724652469158,0.01239490695297718,84.01994065227947
TM,hf300_lfx10,250,MF-DeepONet,0.014752339571714401,0.023038715172715565,0.008286375601001164,56.169908242141865
TM,hf300_lfx10,260,HF-only,0.013115725480020046,0.02999861165881157,0.016882886178791523,128.722472916273
