seed,hf,lf_mult,dataset_name,status,metrics.y_rmse.hf_only,metrics.y_rmse.ar1,metrics.y_rmse.ours
280,100,5,hf100_lfx05,OK,0.0168210342526435,0.0173576790839433,0.015518675558269
280,100,5,hf100_lfx05,BAD,,,
344,100,5,hf100_lfx05,OK,0.0168732088059186,0.0171494856476783,0.01425526663661
344,100,5,hf100_lfx05,BAD,,,
270,100,5,hf100_lfx05,OK,0.017012670636177,0.0173283517360687,0.0154203092679381
270,100,5,hf100_lfx05,BAD,,,
240,100,5,hf100_lfx05,OK,0.0168221574276685,0.0172493401914834,0.0159252975136041
240,100,5,hf100_lfx05,BAD,,,
220,100,5,hf100_lfx05,OK,0.0169890262186527,0.0171357411891222,0.0154275260865688
220,100,5,hf100_lfx05,BAD,,,
333,100,5,hf100_lfx05,OK,0.0167930740863084,0.0171058680862188,0.0168619286268949
333,100,5,hf100_lfx05,BAD,,,
399,100,5,hf100_lfx05,OK,0.0168944634497165,0.0173189584165811,0.0153969712555408
399,100,5,hf100_lfx05,BAD,,,
311,100,5,hf100_lfx05,OK,0.0168841015547513,0.0172523073852062,0.0142261981964111
311,100,5,hf100_lfx05,BAD,,,
200,100,5,hf100_lfx05,OK,0.016842883080244,0.0173570122569799,0.0164905488491058
200,100,5,hf100_lfx05,BAD,,,
230,500,15,hf500_lfx15,OK,0.0117785353213548,0.0106557803228497,0.0078051155433058
230,500,15,hf500_lfx15,BAD,,,
300,500,15,hf500_lfx15,OK,0.0119096562266349,0.0106798252090811,0.0077035771682858
300,500,15,hf500_lfx15,BAD,,,
250,500,15,hf500_lfx15,OK,0.0118756368756294,0.0107011320069432,0.007240374572575
250,500,15,hf500_lfx15,BAD,,,
355,500,15,hf500_lfx15,OK,0.0117891151458024,0.0106343291699886,0.0082332296296954
355,500,15,hf500_lfx15,BAD,,,
377,500,15,hf500_lfx15,OK,0.0117430035024881,0.0108262822031974,0.007910618558526
377,500,15,hf500_lfx15,BAD,,,
388,500,15,hf500_lfx15,OK,0.0118786944076418,0.010707376524806,0.0075024180114269
388,500,15,hf500_lfx15,BAD,,,
322,500,15,hf500_lfx15,OK,0.0118776885792613,0.0106918346136808,0.0068339295685291
322,500,15,hf500_lfx15,BAD,,,
210,500,15,hf500_lfx15,OK,0.0118120806291699,0.0106390574946999,0.0074823191389441
210,500,15,hf500_lfx15,BAD,,,
366,500,15,hf500_lfx15,OK,0.011865435168147,0.0106483176350593,0.0085215149447321
366,500,15,hf500_lfx15,BAD,,,
260,500,15,hf500_lfx15,OK,0.011842168867588,0.0108143575489521,0.0070972414687275
260,500,15,hf500_lfx15,BAD,,,
290,500,15,hf500_lfx15,OK,0.0118542294949293,0.0107846008613705,0.007471649441868
290,500,15,hf500_lfx15,BAD,,,
280,500,15,hf500_lfx15,OK,0.0118388691917061,0.0108071910217404,0.00742276199162
280,500,15,hf500_lfx15,BAD,,,
344,500,15,hf500_lfx15,OK,0.0118296574801206,0.0107114901766181,0.0071753640659153
344,500,15,hf500_lfx15,BAD,,,
270,500,15,hf500_lfx15,OK,0.0117909461259841,0.010684048756957,0.0089310966432094
270,500,15,hf500_lfx15,BAD,,,
240,500,15,hf500_lfx15,OK,0.0118658086284995,0.0108378138393163,0.0075824605301022
240,500,15,hf500_lfx15,BAD,,,
220,500,15,hf500_lfx15,OK,0.0118717467412352,0.0108023174107074,0.0077052512206137
220,500,15,hf500_lfx15,BAD,,,
333,500,15,hf500_lfx15,OK,0.0118035599589347,0.0107388440519571,0.0087483692914247
333,500,15,hf500_lfx15,BAD,,,
399,500,15,hf500_lfx15,OK,0.0118940901011228,0.0107691055163741,0.0079686343669891
399,500,15,hf500_lfx15,BAD,,,
311,500,15,hf500_lfx15,OK,0.0118910726159811,0.0107939485460519,0.0079176975414156
311,500,15,hf500_lfx15,BAD,,,
200,500,15,hf500_lfx15,OK,0.0118301780894398,0.0107474830001592,0.0066846027038991
200,500,15,hf500_lfx15,BAD,,,
230,400,15,hf400_lfx15,OK,0.0127704041078686,0.0119638368487358,0.0087479352951049
230,400,15,hf400_lfx15,BAD,,,
300,400,15,hf400_lfx15,OK,0.0127463182434439,0.0119398906826972,0.0097540719434618
300,400,15,hf400_lfx15,BAD,,,
250,400,15,hf400_lfx15,OK,0.0128081487491726,0.0119253024458885,0.0090799890458583
250,400,15,hf400_lfx15,BAD,,,
355,400,15,hf400_lfx15,OK,0.0126954549923539,0.0117784813046455,0.0097401794046163
355,400,15,hf400_lfx15,BAD,,,
377,400,15,hf400_lfx15,OK,0.0127700986340641,0.0118066258728504,0.0097568575292825
377,400,15,hf400_lfx15,BAD,,,
388,400,15,hf400_lfx15,OK,0.0128726186230778,0.011886628344655,0.0093822088092565
388,400,15,hf400_lfx15,BAD,,,
322,400,15,hf400_lfx15,OK,0.0127256708219647,0.0119154201820492,0.0096180951222777
